link_id,road_no,road_link_name,road_class,surface_type,region,station,link_length_km,bridge_crossings_on_link,has_aadt_evidence,traffic_match_type,latest_aadt_year,latest_adt,current_aadt_2026,current_adt_excluding_motorcycles,annual_weighted_growth_rate,seasonal_factor,evidence_observation_count,proxy_evidence_count,duplicate_slot_factor,observed_years,annual_detail_years,traffic_basis,sources
C960_Link01,C960,Angatun-Nabilatuk-Lokapel,C,Unsealed,North Eastern,Moroto,46.817,5,Yes,exact-link,2025,1310.5,1323.61,769.99,0.01,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
C946_Link01,C946,Araapo - Mulondo,C,Unsealed,North Eastern,Soroti,8.598,0,Yes,exact-link,2025,1232.2,1244.52,731.19,0.01,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
C944_Link01,C944,Kaberamaido - Dokolo,C,Unsealed,North Eastern,Soroti,16.332,0,Yes,exact-link,2025,803.31,811.34,544.6,0.01,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
C943_Link01,C943,Lwala - Kaberamaido,C,Unsealed,North Eastern,Soroti,18.353,0,Yes,exact-link,2025,967.73,977.41,656.58,0.01,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
C942_Link01,C942,Kalaki - Lwala,C,Unsealed,North Eastern,Soroti,9.63,0,Yes,exact-link,2025,967.73,977.41,656.58,0.01,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
C941_Link01,C941,Amuria (Kuju) - Obalang,C,Unsealed,North Eastern,Soroti,33.058,1,Yes,exact-link,2025,2278.24,2301.02,1140.06,0.01,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
C940_Link02,C940,Kapelebyong-Oreta,C,Unsealed,North Eastern,Kotido,18.98,0,Yes,exact-link,2025,313.22,316.35,258.16,0.01,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
C940_Link01,C940,Amuria-Amucu-Kapelebyong,C,Unsealed,North Eastern,Soroti,35.817,0,Yes,exact-link,2025,2278.24,2301.02,1140.06,0.01,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
C939_Link02,C939,Amuria-Acowa-Usuk,C,Unsealed,North Eastern,Soroti,39.05,0,Yes,exact-link,2025,281.46,284.27,160.04,0.01,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
C939_Link01,C939,Arapai-Amuria,C,Unsealed,North Eastern,Soroti,27.813,0,Yes,exact-link,2025,53.19,53.72,34.32,0.01,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
C938_Link02,C938,Katakwi - Toroma,C,Unsealed,North Eastern,Soroti,18.849,0,Yes,exact-link,2025,588.03,593.91,237.26,0.01,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
C938_Link01,C938,Usuk - Katakwi,C,Unsealed,North Eastern,Soroti,10.522,0,Yes,exact-link,2025,588.03,593.91,237.26,0.01,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
C937_Link01,C937,Ngariam-Magoro,C,Unsealed,North Eastern,Soroti,27.376,0,Yes,exact-link,2025,588.03,593.91,237.26,0.01,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
C935_Link01,C935,Bugondo - Butiku - Kadungulu,C,Unsealed,North Eastern,Soroti,13.821,0,Yes,exact-link,2025,1232.2,1244.52,731.19,0.01,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
C934_Link02,C934,Kadungulu - Kagwara,C,Unsealed,North Eastern,Soroti,14.378,0,Yes,exact-link,2025,1232.2,1244.52,731.19,0.01,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
C934_Link01,C934,Serere - Kasilo - Kadungulu,C,Unsealed,North Eastern,Soroti,22.807,0,Yes,exact-link,2025,1232.2,1244.52,731.19,0.01,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
C932_Link02,C932,Pingire-Mugarama,C,Unsealed,North Eastern,Soroti,5.031,0,Yes,exact-link,2025,809.65,817.74,480.5,0.01,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
C932_Link01,C932,Serere-Pingire,C,Unsealed,North Eastern,Soroti,30.436,0,Yes,exact-link,2025,809.65,817.74,480.5,0.01,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
C931_Link01,C931,Serere - Kateta - Kyere,C,Unsealed,North Eastern,Soroti,26.463,0,Yes,exact-link,2025,1232.2,1244.52,731.19,0.01,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
C930_Link02,C930,Ngora - Mukongoro,C,Unsealed,North Eastern,Soroti,23.068,1,Yes,exact-link,2025,3817.74,3855.92,2013.02,0.01,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
C945_Link01,C945,Orungo Corner - Adachal - Usuku,C,Unsealed,North Eastern,Soroti,22.155,0,Yes,exact-link,2025,588.03,593.91,237.26,0.01,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
C930_Link01,C930,Kapir - Ngora,C,Unsealed,North Eastern,Soroti,19.678,1,Yes,exact-link,2025,3817.74,3855.92,2013.02,0.01,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
C929_Link02,C929,Ongino - Akide,C,Unsealed,North Eastern,Soroti,20.15,0,Yes,exact-link,2025,3817.74,3855.92,2013.02,0.01,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
C929_Link01,C929,Kumi - Ongino,C,Unsealed,North Eastern,Soroti,0.115,0,Yes,exact-link,2025,3817.74,3855.92,2013.02,0.01,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
C928_Link01,C928,Kumi railway access,C,Unsealed,North Eastern,Soroti,0.46,0,Yes,exact-link,2025,3817.74,3855.92,2013.02,0.01,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
C926_Link02,C926,Kidongole - Mukongoro,C,Unsealed,North Eastern,Soroti,13.244,0,Yes,exact-link,2025,3817.74,3855.92,2013.02,0.01,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
C925_Link01,C925,Soroti - Serere,C,Unsealed,North Eastern,Soroti,27.443,0,Yes,exact-link,2025,2117.19,2138.37,998.3,0.01,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
C924_Link01,C924,Katine to Ochero,C,Unsealed,North Eastern,Soroti,69.936,0,Yes,exact-link,2025,1245.49,1257.95,768.5,0.01,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
C923_Link01,C923,Arapai - Railway Station,C,Bituminous,North Eastern,Soroti,1.93,0,Yes,exact-link,2025,2278.24,2301.02,1140.06,0.01,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
C981_Link02,C981,Koputh Junction-Orom,C,Unsealed,North Eastern,Kotido,60,0,Yes,exact-link,2025,14.77,14.92,7.46,0.01,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
C992_Link01,C992,Kapelimoru-Loyoro - Apaan,C,Unsealed,North Eastern,Kotido,50,1,Yes,exact-link,2025,53.19,53.72,34.32,0.01,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
C987_Link01,C987,Old Depoth Bridge Access,C,Unsealed,North Eastern,Kotido,5.23,0,Yes,station-class-proxy,2025,239.16,241.55,152.06,0.032,1,20,20,,2025,2026,"AADT proxy from Kotido C road links with classified traffic evidence; no exact link-level AADT was found, so this is retained as proxy evidence until measured counts are available",Traffic_estimate_2025.xlsx; Generated road-link traffic integrity fill
C978_Link01,C978,Lorachat - Magoro,C,Unsealed,North Eastern,Moroto,59,0,Yes,station-class-proxy,2025,361.74,365.36,243.94,0.032,1,19,19,,2025,2026,"AADT proxy from Moroto C road links with classified traffic evidence; no exact link-level AADT was found, so this is retained as proxy evidence until measured counts are available",Traffic_estimate_2025.xlsx; Generated road-link traffic integrity fill
C988_Link01,C988,Koputh Junction - Lolelia,C,Unsealed,North Eastern,Kotido,22,0,Yes,exact-link,2025,25.12,25.37,10.45,0.01,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
C985_Link01,C985,Kaabong - Kalapata - Piire,C,Unsealed,North Eastern,Kotido,33.621,0,Yes,exact-link,2025,41.37,41.78,17.91,0.01,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
C993_Link01,C993,Kapedo-Karenga,C,Unsealed,North Eastern,Kotido,38,0,Yes,exact-link,2025,53.19,53.72,34.32,0.01,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
C986_Link01,C986,Karenga - Birra,C,Unsealed,North Eastern,Kotido,30.23,0,Yes,station-class-proxy,2025,239.16,241.55,152.06,0.032,1,20,20,,2025,2026,"AADT proxy from Kotido C road links with classified traffic evidence; no exact link-level AADT was found, so this is retained as proxy evidence until measured counts are available",Traffic_estimate_2025.xlsx; Generated road-link traffic integrity fill
C948_Link01,C948,Kumi - Umateng - Agule Ferry,C,Unsealed,North Eastern,Soroti,15,0,Yes,station-class-proxy,2025,1868.13,1886.81,997.71,0.032,1,37,37,,2025,2026,"AADT proxy from Soroti C road links with classified traffic evidence; no exact link-level AADT was found, so this is retained as proxy evidence until measured counts are available",Traffic_estimate_2025.xlsx; Generated road-link traffic integrity fill
C949_Link01,C949,Toroma - Kokorio,C,Unsealed,North Eastern,Soroti,12,0,Yes,station-class-proxy,2025,1868.13,1886.81,997.71,0.032,1,37,37,,2025,2026,"AADT proxy from Soroti C road links with classified traffic evidence; no exact link-level AADT was found, so this is retained as proxy evidence until measured counts are available",Traffic_estimate_2025.xlsx; Generated road-link traffic integrity fill
B300_Link04,B300,Namalu - Chosan - Lokapel,B,Bituminous,North Eastern,Moroto,58.791,0,Yes,exact-link,2025,1073.37,1084.11,681.95,0.01,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
C650_Link02,C650,Olilim - Abim,C,Unsealed,North Eastern,Kotido,24.9,0,Yes,exact-link,2025,545.18,550.63,314.86,0.01,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
C983_Link01,C983,Kapelimoru - Kotein,C,Unsealed,North Eastern,Kotido,0.057,0,Yes,exact-link,2025,131.49,132.81,86.55,0.01,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
C983_Link02,C983,Kotein - Kenya Border,C,Unsealed,North Eastern,Kotido,37.434,0,Yes,exact-link,2025,108.59,109.68,71.63,0.01,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
C981_Link01,C981,Koputh - Koputh Junction,C,Unsealed,North Eastern,Kotido,6.354,0,Yes,exact-link,2025,14.77,14.92,7.46,0.01,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
C947_Link01,C947,Soroti State Lodge,C,Bituminous,North Eastern,Soroti,2,0,Yes,exact-link,2025,53.19,53.72,34.32,0.01,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
A007_Link05,A007,Kumi - Soroti,A,Bituminous,North Eastern,Soroti,46.745,1,Yes,exact-link,2025,8802.68,8890.71,3755.94,0.01,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
C991_Link01,C991,Nyakwae(Aremo)-Kiru,C,Unsealed,North Eastern,Kotido,13.39,0,Yes,exact-link,2025,73.87,74.61,49.24,0.01,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
C982_Link01,C982,Kotido - Loslang - Layoro,C,Unsealed,North Eastern,Kotido,38.709,0,Yes,exact-link,2025,101.94,102.96,74.61,0.01,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
C975_Link01,C975,Tapach - Katikekile,C,Unsealed,North Eastern,Moroto,10.567,0,Yes,exact-link,2025,313.22,316.35,258.16,0.01,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
C962_Link01,C962,Girik River - Kalita,C,Unsealed,North Eastern,Moroto,32.741,0,Yes,exact-link,2025,93.08,94.01,43.27,0.01,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
C972_Link01,C972,Nakiloro-Lomukura,C,Unsealed,North Eastern,Moroto,85,0,Yes,exact-link,2025,53.19,53.72,34.32,0.01,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
B250_Link03,B250,Yumbe - Manibe,B,Unsealed,Northern,Arua,77.123,7,Yes,exact-link,2025,1761,1796.22,1204.65,0.02,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
A006_Link12,A006,Gulu - Atiak,A,Bituminous,Northern,Gulu,68.164,0,Yes,exact-link,2025,3386.1,3453.82,2054.36,0.02,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
B252_Link04,B252,Kitgum - Madi Opei,B,Bituminous,Northern,Kitgum,45.456,4,Yes,exact-link,2025,3203.32,3267.38,1816.54,0.02,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
A008_Link06,A008,Manibe - Maracha - Koboko,A,Bituminous,Northern,Arua,49.903,7,Yes,exact-link,2025,5176.39,5279.92,2611.28,0.02,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
A007_Link07,A007,Dokolo - Agwata,A,Bituminous,Northern,Lira,23.493,0,Yes,exact-link,2025,6714.78,6849.08,4818.61,0.02,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
A008_Link01,A008,Karuma - Olwiyo,A,Bituminous,Northern,Gulu,51.633,1,Yes,exact-link,2025,731.12,745.74,652.52,0.02,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
B253_Link02,B253,Masindi Port-Akokoro-Apac-Aduku,B,Unsealed,Northern,Lira,103.421,0,Yes,exact-link,2025,932.49,951.14,618.78,0.02,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
A006_Link10,A006,Kamdini - Minakulu,A,Bituminous,Northern,Gulu,24.24,0,Yes,exact-link,2025,3623.94,3696.42,2198.97,0.02,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
B250_Link01,B250,Atiak - Moyo,B,Bituminous,Northern,Moyo,64.878,5,Yes,exact-link,2025,7437.93,7586.69,3329.05,0.02,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
A008_Link04,A008,Nebbi - Eruba,A,Bituminous,Northern,Arua,63.79,5,Yes,exact-link,2025,1689.53,1723.32,1510.6,0.02,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
A007_Link10,A007,Ayer - Kamdini,A,Bituminous,Northern,Lira,43.956,1,Yes,exact-link,2025,3066.23,3127.56,2200.17,0.02,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
A006_Link13,A006,Atiak - Nimule(Uganda/Sudan border),A,Bituminous,Northern,Gulu,37.275,1,Yes,exact-link,2025,3386.1,3453.82,2054.36,0.02,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
B252_Link05,B252,Madi Opei - Uganda/Sudan border,B,Bituminous,Northern,Kitgum,20.512,0,Yes,exact-link,2025,3203.32,3267.38,1816.54,0.02,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
B251_Link01,B251,Gulu - Olwiyo,B,Bituminous,Northern,Gulu,61.808,2,Yes,exact-link,2025,11222.15,11446.6,5022.97,0.02,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
A008_Link02,A008,Olwiyo - Packwach,A,Bituminous,Northern,Gulu,54.406,0,Yes,exact-link,2025,1717.65,1752.01,1533.3,0.02,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
A008_Link07,A008,Koboko - Oraba(Uganda/Sudan border),A,Bituminous,Northern,Arua,18.845,2,Yes,exact-link,2025,3983.64,4063.31,1694.64,0.02,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
A007_Link08,A007,Agwata - Lira,A,Bituminous,Northern,Lira,31.149,0,Yes,exact-link,2025,5611.08,5723.3,4026.27,0.02,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
B253_Link03,B253,Aduku - Lira,B,Unsealed,Northern,Lira,35.018,0,Yes,exact-link,2025,3925.06,4003.56,1875.1,0.02,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
B250_Link02,B250,Moyo - Yumbe,B,Unsealed,Northern,Moyo,65.954,5,Yes,exact-link,2025,1642.08,1674.92,1123.39,0.02,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
A006_Link11,A006,Minakulu - Bobi - Gulu,A,Bituminous,Northern,Gulu,37.495,1,Yes,exact-link,2025,3386.1,3453.82,2054.36,0.02,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
B252_Link03,B252,Acholibur - Kitgum,B,Bituminous,Northern,Kitgum,19.755,3,Yes,exact-link,2025,2786.21,2841.93,1579.67,0.02,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
A006_Link09,A006,Karuma - Kamdini,A,Bituminous,Northern,Gulu,12.157,1,Yes,exact-link,2025,3680.07,3753.67,2162.34,0.02,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
B252_Link02,B252,Puranga Bridge - Corner Kilak - Pejule - Acholibur,B,Unsealed,Northern,Kitgum,61.6,3,Yes,exact-link,2025,5122.89,5225.34,1887.05,0.02,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
A008_Link03,A008,Packwach - Nebbi,A,Bituminous,Northern,Arua,53.49,4,Yes,exact-link,2025,2838.34,2895.11,1276.96,0.02,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
B302_Link02,B302,Abim - Kilak,B,Unsealed,Northern,Kitgum,83.189,4,Yes,exact-link,2025,844.48,861.37,423.77,0.02,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
